Date;Service;Departure station;Arrival station;Average journey time;Number of scheduled trains;Number of cancelled trains;Cancellation comments;Number of trains delayed at departure;Average delay of late trains at departure;Average delay of all trains at departure;Departure delay comments;Number of trains delayed at arrival;Average delay of late trains at arrival;Average delay of all trains at arrival;Arrival delay comments;Number of trains delayed > 15min;Average delay of trains > 15min (if competing with flights);Number of trains delayed > 30min;Number of trains delayed > 60min;Pct delay due to external causes;Pct delay due to infrastructure;Pct delay due to traffic management;Pct delay due to rolling stock;Pct delay due to station management and equipment reuse;Pct delay due to passenger handling (crowding, disabled persons, connections)
2023-05;National;PARIS LYON;BELLEGARDE (AIN);167.0;239.0;6.0;None;39.0;17.00683761;2.687124464;None;28.0;34.98690476;5.429327611;None;21.0;41.74444444;10.0;2.0;3.57142857;21.42857143;17.85714286;14.28571429;39.28571429;3.57142857
2023-05;National;PARIS LYON;MARSEILLE ST CHARLES;200.0;609.0;6.0;None;79.0;16.14113924;1.902045329;None;34.0;43.07303922;0.0;None;34.0;43.07303922;18.0;5.0;23.52941176;14.70588235;198.7610364132147;35.294117650000004;2.94117647;14.70588235
2023-05;National;PARIS MONTPARNASSE;QUIMPER;232.0;230.0;1.0;None;52.0;18.81442308;30.62165761769024;None;30.0;40.13333333;6.139737991;None;30.0;40.13333333;16.0;7.0;16.666666669999998;23.33333333;6.666666670000001;190.4200842324105;3.33333333;10.0
2023-05;National;PARIS MONTPARNASSE;ST MALO;163.0;95.0;0.0;None;8.0;9.685416667;0.422807018;None;365.28344208809136;29.73888889;4.248421053;None;10.0;32.995;4.0;1.0;218.89587774190275;33.333333329999995;16.666666669999998;190.4200842324105;8.33333333;0.0
2023-05;National;PARIS MONTPARNASSE;ST PIERRE DES CORPS;65.0;445.0;0.0;None;62.0;7.96639785;0.765131086;None;43.0;14.79341085;1.710074906;None;19.0;21.1622807;1.0;0.0;7.31707317;7.31707317;31.70731707;29.26829268;7.31707317;17.07317073
2023-05;National;PARIS MONTPARNASSE;TOURS;77.0;0.0;0.0;None;26.0;0.0;0.96746988;None;17.0;15.40098039;1.953212851;None;8.0;19.25416667;0.0;0.0;6.666666670000001;6.666666670000001;26.66666667;0.0;6.666666670000001;20.0
2023-05;National;POITIERS;PARIS MONTPARNASSE;98.0;0.0;0.0;None;174.0;10.80871648;4.314105595;None;80.0;23.840416667000003;5.07998424;None;41.0;37.13536585;12.0;4.0;12.82051282;44.87179487;198.7610364132147;20.51282051;2.56410256;3.84615385
2023-05;International;LAUSANNE;PARIS LYON;233.0;156.0;6.0;None;86.0;3.235077519399999;30.62165761769024;None;5.0;50.62666667;2.263422819;None;5.0;50.62666667;3.0;2.0;20.0;40.0;20.0;0.0;0.0;75.91572970554272
2023-05;International;PARIS EST;STUTTGART;189.0;138.0;7.0;None;20.0;12.59583333;1.940585242;None;32.0;38.31927083;13.82239186;None;32.0;38.31927083;18.0;5.0;6.451612900000001;3.2258064500000003;45.161290320000006;29.03225806;6.451612900000001;9.67741935
2023-05;International;PARIS LYON;ITALIE;426.0;77.0;0.0;None;8.0;28.55208333;2.799350649;None;0.0;345.3266769288485;11.03896104;None;17.0;53.79411765;9.0;9.0;25.0;218.65088787857883;25.0;0.0;0.0;0.0
2023-05;International;STUTTGART;PARIS EST;194.0;135.0;94.94596247960848;None;105.0;7.972222222200001;5.91870229;None;33.0;41.72121212;14.54147583;None;33.0;41.72121212;16.0;6.0;218.89587774190275;0.0;66.66666667;9.09090909;0.0;9.09090909
2023-05;International;ZURICH;PARIS LYON;248.0;0.0;9.0;None;56.0;1.469642857;30.62165761769024;None;14.0;37.88452381;5.301910828;None;14.0;37.88452381;5.0;2.0;50.0;21.42857143;14.28571429;14.28571429;0.0;0.0
2023-05;National;ANGERS SAINT LAUD;PARIS MONTPARNASSE;99.0;520.0;0.0;None;198.0;10.72516835;0.0;None;86.0;33.59573643;5.056998698;None;59.0;44.26892655;31.0;12.0;13.0952381;218.65088787857883;19.04761905;10.71428571;0.0;8.33333333
2023-05;National;ARRAS;PARIS NORD;1702.5938009787928;509.0;2.0;None;183.0;8.077322404;2.896146245;None;87.0;19.09214559;4.362417655;None;32.0;35.57552083;18.0;2.0;218.89587774190275;20.0;32.94117647;0.0;5.8823529400000005;4.70588235
2023-05;National;DIJON VILLE;PARIS LYON;102.0;395.0;28.0;None;0.0;7.833780761;3.3015068492999995;None;26.0;34.15512821;3.4843379;None;0.0;45.11372549;0.0;0.0;218.89587774190275;26.92307692;0.0;15.38461538;0.0;0.0
2023-05;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;84.0;218.0;5.0;None;872.2920065252855;7.15631579;3.1994470774000003;None;27.0;16.38209877;2.74399684;None;9.0;30.50185185;2.0;1.0;7.69230769;218.65088787857883;26.92307692;19.23076923;7.69230769;26.92307692
2023-05;National;LYON PART DIEU;RENNES;238.0;93.0;0.0;None;49.0;4.443197279;2.466487455;None;7.0;41.25476191;4.073297491;None;7.0;41.25476191;5.0;1.0;14.28571429;14.28571429;57.14285714;0.0;0.0;14.28571429
2023-05;National;MACON LOCHE;PARIS LYON;98.0;240.0;0.0;None;163.0;15.87392638;0.0;None;71.0;32.6657277;10.49024217;None;55.0;38.11757576;19.0;8.0;218.89587774190275;16.901408449999998;39.43661972;16.901408449999998;1.4084507;0.0
2023-05;National;MARSEILLE ST CHARLES;LILLE;282.0;211.0;3.0;None;22.0;8.509848484763637;0.7104922486086539;None;35.0;35.476352813909095;0.0;None;35.0;35.523333333400004;17.0;0.0;11.42857143;17.14285715;34.28571429;190.4200842324105;17.14285714;5.714285714000001
2023-05;National;NIMES;PARIS LYON;182.0;0.0;3.0;None;133.0;13.73132832;30.62165761769024;None;43.0;47.73565892;10.21963384;None;0.0;0.0;0.0;0.0;18.60465116;32.558139530000005;18.60465116;18.60465116;72.0439601026586;11.62790698
2023-05;National;PARIS EST;REIMS;46.0;225.0;0.0;None;31.0;9.318817204;0.0;None;16.0;17.77916667;1.584148148;None;0.0;22.81851852;0.0;0.0;12.5;0.0;18.75;25.0;25.0;18.75
2023-05;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;174.0;229.0;1.0;None;22.0;18.61212121;1.609795322;None;38.0;28.648245614000004;5.957017544;None;21.0;41.10476191;12.0;3.0;5.40540541;24.32432432;0.0;29.72972973;0.0;5.40540541
2023-05;National;PARIS LYON;DIJON VILLE;100.0;404.0;33.0;None;49.0;0.0;1.952695418;None;28.0;30.29226191;2.95345912;None;23.0;34.16956522;12.0;1.0;17.85714286;17.85714286;17.85714286;32.14285714;7.14285714;7.14285714
2023-05;National;PARIS LYON;LYON PART DIEU;123.0;708.0;8.0;None;88.0;13.35700758;1.476452381;None;52.0;36.73301282;3.074976191;None;42.0;42.19761905;25.0;9.0;17.30769231;13.46153846;198.7610364132147;28.84615385;19.23076923;15.38461538
2023-05;National;PARIS LYON;MACON LOCHE;99.0;259.0;94.94596247960848;None;25.0;19.57066667;1.710026042;None;20.0;26.58166667;2.937174479;None;16.0;29.453125;5.0;1.0;10.0;0.0;15.0;65.0;5.0;5.0
2023-05;National;PARIS LYON;PERPIGNAN;309.0;232.0;7.0;None;33.0;20.15808081;2.72237037;None;365.28344208809136;48.36344086;7.781037036999999;None;31.0;48.36344086;18.0;6.0;19.35483871;12.90322581;0.0;51.61290322999999;0.0;0.0
2023-05;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;178.0;196.0;0.0;None;22.0;11.27121212;0.838180272;None;11.0;28.09090909;2.655612245;None;7.0;36.28571429;3.0;1.0;9.09090909;27.27272727;0.0;190.4200842324105;0.0;0.0
2023-05;National;PARIS MONTPARNASSE;NANTES;136.0;0.0;0.0;None;82.0;13.47520325;1.604757735;None;65.0;33.71025641;4.106158786;None;56.0;36.93333333;26.0;6.0;7.69230769;40.0;21.53846154;20.0;3.07692308;0.0
2023-05;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;271.0;186.0;0.0;None;24.0;14.35208333;1.446684588;None;23.0;48.06376812;6.01218638;None;23.0;48.06376812;13.0;6.0;17.39130435;43.47826087;8.695652169999999;13.04347826;4.34782609;0.0
2023-05;National;PERPIGNAN;PARIS LYON;313.0;0.0;1.0;None;0.0;18.62888889;3.345531915;None;34.0;70.35588235;11.71021277;None;34.0;70.35588235;18.0;13.0;23.52941176;47.05882353;14.70588235;8.82352941;0.0;5.88235294
2023-05;National;QUIMPER;PARIS MONTPARNASSE;236.0;242.0;0.0;None;0.0;15.11083333;1.258921162;None;30.0;30.67944444;5.701175657;None;30.0;30.67944444;13.0;0.0;26.66666667;30.0;6.666666670000001;13.33333333;16.666666669999998;6.666666670000001
2023-05;National;REIMS;PARIS EST;46.0;224.0;0.0;None;36.0;9.290277778;1.594122024;None;22.0;20.28787879;2.244940476;None;9.0;36.9537037;4.0;1.0;0.0;25.0;35.0;190.4200842324105;0.0;10.0
2023-05;National;RENNES;LYON PART DIEU;239.0;94.0;0.0;None;10.0;14.080000000000002;1.5017921146999995;None;12.0;52.02222222;5.334946237;None;12.0;52.02222222;0.0;0.0;33.333333329999995;25.0;33.333333329999995;8.33333333;0.0;0.0
2023-05;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;273.0;192.0;0.0;None;0.0;16.43583333;30.62165761769024;None;26.0;56.16346154;9.493836806;None;260.39253670473084;56.16346153799999;15.0;5.0;0.0;46.15384615;19.23076923;0.0;3.84615385;3.84615385
2023-05;National;TOURS;PARIS MONTPARNASSE;78.0;167.0;0.0;None;14.0;4.50952381;0.360878244;None;0.0;14.17533333;2.675948104;None;8.0;26.52916667;3.0;0.0;9.09090909;31.818181820000003;36.36363636;18.18181818;4.54545455;0.0
2023-05;National;VALENCE ALIXAN TGV;PARIS LYON;135.0;455.0;5.0;None;0.0;12.35792271;9.524148148;None;0.0;43.8605364;9.765814815;None;54.0;62.1712963;28.0;18.0;19.54022989;33.333333329999995;20.68965517;16.09195402;0.0;10.34482759
2023-05;National;VANNES;PARIS MONTPARNASSE;168.0;260.0;0.0;None;178.0;5.332677903;3.733397933;None;45.0;27.49518519;6.089664083;None;32.0;33.44375;15.0;1.0;24.44444444;35.55555556;6.666666670000001;0.0;13.33333333;6.666666670000001
2023-05;International;FRANCFORT;PARIS EST;231.0;160.0;8.0;None;74.0;6.273198198;0.0;None;28.0;32.47976191;9.743222222;None;28.0;32.47976191;11.0;2.0;3.57142857;3.57142857;75.0;10.71428571;3.57142857;3.57142857
2023-05;International;GENEVE;PARIS LYON;198.0;233.0;6.0;None;157.0;4.474416136;30.62165761769024;None;12.0;51.94444444;4.34082232;None;12.0;51.94444444;7.0;4.0;16.666666669999998;41.666666670000005;33.333333329999995;8.33333333;0.0;0.0
2023-05;International;PARIS LYON;LAUSANNE;235.0;173.0;0.0;None;28.0;0.0;3.5807070706999995;None;365.28344208809136;35.69777778;3.924545455;None;15.0;35.69777778;5.0;2.0;6.666666670000001;20.0;13.33333333;40.0;13.33333333;6.666666670000001
2023-05;National;ANNECY;PARIS LYON;227.0;0.0;1.0;None;4.0;30.0;0.819387755;None;27.0;38.36728395;9.159070295;None;27.0;346.4742866898222;9.0;4.0;29.62962963;22.22222222;33.333333329999995;14.814814809999998;0.0;0.0
2023-05;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;141.0;933.0;0.0;None;327.0;9.2872579;3.105001786;None;113.0;35.61253687;5.464683816;None;88.0;41.93996212;88.0;11.0;0.0;218.65088787857883;19.46902655;0.0;1.7699115;15.044247790000002
2023-05;National;DUNKERQUE;PARIS NORD;130.0;167.0;0.0;None;7.0;0.0;0.602409639;None;14.0;20.44047619;3.360441767;None;0.0;26.67916667;0.0;0.0;7.14285714;28.57142857;21.42857143;0.0;0.0;0.0
2023-05;National;LAVAL;PARIS MONTPARNASSE;86.0;0.0;0.0;None;81.0;11.64794239;0.0;None;44.0;28.75492424;5.127068558;None;21.0;47.36984127;10.0;3.0;30.95238095;23.80952381;11.9047619;16.666666669999998;9.52380952;7.14285714
2023-05;National;LE MANS;PARIS MONTPARNASSE;68.0;508.0;0.0;None;204.0;12.32026144;5.040389785;None;106.0;345.3266769288485;6.493077957;None;58.0;43.00747126;24.0;9.0;15.53398058;33.00970874;22.33009709;11.65048544;8.73786408;8.73786408
2023-05;National;LILLE;LYON PART DIEU;184.0;376.0;4.0;None;175.0;118.28872062060988;4.542363167522581;None;58.0;0.0;7.987337634079837;None;53.0;39.64528301879245;24.0;11.0;0.0;10.344827587586208;8.620689656551725;50.00000000413792;13.79310344827586;6.896551721
2023-05;National;LYON PART DIEU;LILLE;188.0;338.0;6.0;None;225.0;11.296888888846665;7.7262048192996975;None;78.0;31.14042735066667;58.47323134889636;None;57.0;346.4742866898222;30.0;8.0;12.82051282;19.23076923;32.051282050000005;21.79487179;11.53846154;2.56410256
2023-05;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;210.0;292.0;3.0;None;0.0;12.00958333;1.063020833;None;43.0;345.3266769288485;7.72662037;None;43.0;37.86976744;20.0;6.0;0.0;23.25581395;46.51162791;11.62790698;13.95348837;4.65116279
2023-05;National;MARSEILLE ST CHARLES;PARIS LYON;200.0;575.0;0.0;None;0.0;12.92112861;2.695246479;None;44.0;46.62765152;4.989055164;None;44.0;0.0;22.0;9.0;18.18181818;25.0;18.18181818;25.0;6.81818182;0.0
2023-05;National;METZ;PARIS EST;89.0;284.0;0.0;None;91.0;11.78076923;3.865957447;None;45.0;28.87222222;0.0;None;23.0;44.97536232;12.0;5.0;15.909090910000002;2.27272727;29.54545455;25.0;13.63636364;75.91572970554272
2023-05;National;MULHOUSE VILLE;PARIS LYON;173.0;0.0;26.0;None;139.0;8.108273381;3.776600442;None;365.28344208809136;32.55119048;0.0;None;20.0;40.0375;9.0;4.0;35.71428571;218.65088787857883;21.42857143;17.85714286;7.14285714;0.0
2023-05;National;PARIS LYON;GRENOBLE;185.0;216.0;0.0;None;19.0;8.75877193;0.487071651;None;18.0;0.0;3.808411215;None;18.0;40.0;7.0;0.0;27.77777778;33.333333329999995;5.55555556;33.333333329999995;0.0;0.0
2023-05;National;PARIS LYON;MULHOUSE VILLE;173.0;0.0;29.0;None;40.0;22.17291667;2.831236203;None;28.0;36.625;4.19205298;None;19.0;47.5745614;11.0;4.0;28.57142857;7.14285714;25.0;28.57142857;3.57142857;7.14285714
2023-05;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;142.0;918.0;1.0;None;145.0;12.85034483;0.0;None;88.0;29.47121212;3.620592512;None;68.0;34.21323529;24.0;12.0;17.04545455;14.77272727;11.36363636;190.4200842324105;0.0;11.36363636
2023-05;National;PARIS MONTPARNASSE;BREST;0.0;279.0;1.0;None;38.0;13.80263158;1.469544365;None;29.0;42.4137931;5.014388489;None;29.0;42.4137931;29.0;5.0;31.03448276;17.24137931;20.68965517;13.79310345;0.0;10.34482759
2023-05;National;PARIS MONTPARNASSE;LAVAL;87.0;314.0;1.0;None;0.0;118.28872062060988;2.099787008;None;50.0;25.99233333;4.305910543;None;33.0;34.56565657;15.0;4.0;14.000000000000002;0.0;30.0;26.0;4.0;14.000000000000002
2023-05;National;PARIS MONTPARNASSE;LE MANS;69.0;501.0;6.0;None;65.0;17.50897436;1.776969697;None;63.0;26.85687831;3.401077441;None;41.0;36.13414634;24.0;5.0;11.290322580000002;24.19354839;16.129032260000002;0.0;4.83870968;4.83870968
2023-05;National;PARIS NORD;DUNKERQUE;127.0;0.0;2.0;None;20.0;16.07916667;1.4614082;None;15.0;27.56666667;1.762032086;None;10.0;35.1;3.0;0.0;0.0;46.66666667;20.0;13.33333333;6.666666670000001;13.33333333
2023-05;International;PARIS EST;FRANCFORT;227.0;165.0;7.0;None;21.0;23.47301587;2.632489452;None;35.0;40.98047619;13.19198312;None;35.0;40.98047619;16.0;8.0;3.03030303;0.0;57.57575758;18.18181818;15.15151515;6.0606060600000005
2023-05;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;172.0;190.0;0.0;None;14.0;11.07142857;0.8246913579999999;None;25.0;36.11933333;5.576014109;None;260.39253670473084;0.0;8.0;3.0;20.0;40.0;8.0;20.0;8.0;75.91572970554272
2023-05;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;0.0;205.0;4.0;None;0.0;12.81666667;0.0;None;17.0;27.93627451;2.124875622;None;13.0;34.12307692;8.0;0.0;11.76470588;29.41176471;0.0;41.17647059;5.88235294;11.76470588
2023-05;National;PARIS LYON;MONTPELLIER;218.0;221.0;3.0;None;31.0;18.63333333;1.884480122;None;21.0;38.50396825;5.186009174;None;21.0;38.50396825;0.0;0.0;14.28571429;23.80952381;0.0;38.0952381;0.0;19.04761905
2023-05;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;173.0;117.0;0.0;None;18.0;11.23981482;1.617236467;None;12.0;36.75694444;5.57991453;None;10.0;41.51833333;4.0;2.0;25.0;8.33333333;198.7610364132147;16.666666669999998;16.666666669999998;16.666666669999998
2023-05;National;PARIS LYON;VALENCE ALIXAN TGV;135.0;421.0;94.94596247960848;None;61.0;19.03114754;2.535376603;None;50.0;37.54633333;5.549559294900001;None;33.0;50.27777778;23.0;7.0;20.0;6.0;14.000000000000002;48.0;8.0;0.0
2023-05;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;0.0;503.0;0.0;None;76.0;13.14517544;1.602352551;None;59.0;24.1480226;3.344035785;None;34.0;34.74656863;17.0;1.0;0.0;12.280701750000002;28.07017544;24.56140351;7.01754386;15.78947368
2023-05;National;PARIS MONTPARNASSE;VANNES;163.0;238.0;0.0;None;54.0;18.35092593;3.827521008;None;53.0;30.10377359;7.617647059;None;37.0;37.32432432;16.0;9.0;13.20754717;22.64150943;13.20754717;33.96226415;0.0;9.43396226
2023-05;National;PARIS NORD;ARRAS;48.0;0.0;0.0;None;58.0;19.03793103;1.970410868;None;365.28344208809136;25.25666667;3.545526839;None;26.0;40.17051282;26.0;6.0;4.0;4.0;22.0;24.0;30.0;16.0
2023-05;National;PARIS NORD;LILLE;66.0;0.0;0.0;None;63.0;17.028306878142857;1.0301232665745763;None;60.0;20.12539328228572;2.1095531587394456;None;28.0;33.59821428553572;11.0;4.0;12.489660877333336;218.65088787857883;17.650951202666665;26.10421836133333;72.0439601026586;17.725392882666664
2023-05;National;RENNES;PARIS MONTPARNASSE;106.0;772.0;0.0;None;355.0;7.602910798;3.540203728;None;114.0;26.78245614;4.890290421;None;70.0;0.0;30.0;5.0;26.31578947;31.57894737;14.9122807;12.28070175;7.01754386;7.894736839999999
2023-05;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;173.0;116.0;0.0;None;21.0;6.232539683;1.423132184;None;12.0;35.47777778;5.391091954;None;9.0;42.57407407;3.0;0.0;45.45454545;0.0;27.27272727;27.27272727;0.0;0.0
2023-05;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;0.0;468.0;0.0;None;171.0;6.086647173500001;2.365164521;None;62.0;19.1655914;2.66741774;None;0.0;31.51130952;0.0;0.0;13.55932203;30.50847458;27.11864407;22.03389831;3.38983051;3.38983051
2023-05;National;BORDEAUX ST JEAN;TOURCOING;328.0;28.0;0.0;None;3.0;0.0;1.586904762;None;1.0;19.0;0.964285714;None;1.0;19.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0
2023-05;National;BREST;PARIS MONTPARNASSE;234.0;276.0;0.0;None;18.0;7.333333333;0.488625304;None;0.0;26.43596491;3.398053528;None;19.0;26.43596491;6.0;0.0;31.57894737;36.84210526;5.26315789;15.78947368;5.26315789;5.26315789
2023-05;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;176.0;235.0;1.0;None;133.0;0.0;30.62165761769024;None;69.0;37.93405797;12.65829757;None;55.0;0.0;20.0;20.0;27.53623188;15.94202899;39.13043478;17.39130435;0.0;0.0
2023-05;National;DOUAI;PARIS NORD;75.0;176.0;1.0;None;80.0;3.110833333;1.662164751;None;32.0;16.40208333;4.192241379;None;9.0;34.27777778;4.0;1.0;12.90322581;22.580645160000003;41.93548387;16.129032260000002;3.2258064500000003;75.91572970554272
2023-05;National;LYON PART DIEU;PARIS LYON;122.0;715.0;9.0;None;310.0;7.272043011;3.3126004728000003;None;59.0;37.33757062;3.8514184397000006;None;41.0;47.84593496;0.0;0.0;17.543859649999998;12.280701750000002;21.05263158;21.05263158;12.280701750000002;0.0
2023-05;National;MARSEILLE ST CHARLES;TOURCOING;284.0;31.0;0.0;None;7.0;22.79285714;4.94139785;None;365.28344208809136;49.8125;15.59677419;None;8.0;49.8125;8.0;2.0;25.0;25.0;12.5;12.5;12.5;12.5
2023-05;National;NANTES;PARIS MONTPARNASSE;137.0;603.0;0.0;None;0.0;10.3268018;2.236428966;None;81.0;39.79691358;6.05392482;None;70.0;43.83214286;36.0;15.0;17.28395062;38.27160494;19.75308642;7.407407409999999;8.64197531;8.64197531
2023-05;National;PARIS EST;METZ;86.0;261.0;0.0;None;37.0;11.37747748;1.633716475;None;21.0;22.1952381;1.432694764;None;8.0;43.04791667;4.0;2.0;15.0;218.65088787857883;30.0;30.0;15.0;10.0
2023-05;National;PARIS EST;NANCY;97.0;276.0;0.0;None;48.0;10.23402778;1.839673913;None;41.0;30.88739837;5.478321256;None;30.0;37.295;15.0;3.0;36.58536585;4.87804878;12.19512195;29.26829268;9.75609756;7.31707317
2023-05;National;PARIS LYON;None;187.0;490.0;6.0;None;58.0;22.6158046;2.480371901;None;37.0;48.62162162;4.611398072;None;36.0;49.62824074;19.0;7.0;13.51351351;13.51351351;13.51351351;0.0;5.40540541;10.81081081
2023-05;National;PARIS MONTPARNASSE;RENNES;107.0;741.0;0.0;None;116.0;118.28872062060988;2.063495277;None;95.0;28.85614035;3.610503824;None;70.0;35.13976191;28.0;10.0;17.20430108;17.20430108;15.05376344;26.88172043;17.20430108;6.451612900000001
2023-05;National;PARIS NORD;DOUAI;70.0;0.0;1.0;None;0.0;18.93333333;1.253488372;None;16.0;20.28645833;4.07881137;None;7.0;34.14047619;3.0;1.0;6.25;6.25;37.5;18.75;12.5;18.75
2023-05;National;ST MALO;PARIS MONTPARNASSE;159.0;97.0;0.0;None;9.0;11.45;0.943127148;None;15.0;30.48;6.524226804;None;10.0;346.4742866898222;5.0;1.0;26.66666667;33.333333329999995;6.666666670000001;26.66666667;0.0;6.666666670000001
2023-05;National;STRASBOURG;NANTES;1702.5938009787928;57.0;0.0;None;7.0;5.790476191;0.803508772;None;2.0;18.0;1.4257309941999998;None;2.0;18.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0
2023-05;National;None;PARIS LYON;247.0;323.0;0.0;None;164.0;12.13607724;6.191795666;None;37.0;49.82882883;7.156088751;None;37.0;49.82882883;23.0;12.0;24.32432432;27.02702703;13.51351351;16.21621622;13.51351351;5.40540541
2023-06;International;PARIS LYON;BARCELONA;402.0;60.0;0.0;None;19.0;17.75964912;5.518611111;None;11.0;59.81818182;12.13333333;None;11.0;59.81818182;9.0;4.0;27.27272727;9.09090909;36.36363636;27.27272727;0.0;0.0
2023-06;International;PARIS LYON;ITALIE;430.0;90.0;3.0;None;24.0;118.28872062060988;7.138888889;None;14.0;76.85714286;12.99425287;None;260.39253670473084;76.85714286;10.0;6.0;7.69230769;15.38461538;38.46153846;38.46153846;0.0;0.0
2023-06;International;ZURICH;PARIS LYON;244.0;172.0;1.0;None;60.0;1.475277778;0.998333333;None;14.0;33.79404762;4.645784314;None;14.0;33.79404762;4.0;1.0;0.0;0.0;30.76923077;0.0;0.0;0.0
2023-06;National;AVIGNON TGV;PARIS LYON;163.0;471.0;0.0;None;333.0;8.684684685;6.171196037;None;0.0;36.72484568;58.47323134889636;None;260.39253670473084;45.25337553;39.0;14.0;13.88888889;20.37037037;33.333333329999995;190.4200842324105;5.55555556;9.25925926
2023-06;National;DUNKERQUE;PARIS NORD;1702.5938009787928;168.0;2.0;None;8.0;28.375;1.375757576;None;25.0;34.37133333;7.367676768;None;14.0;50.96190476;7.0;6.0;0.0;0.0;32.0;8.0;8.0;8.0
2023-06;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;172.0;215.0;2.0;None;23.0;34.34782609;30.62165761769024;None;34.0;52.95098039;9.828852201;None;0.0;67.05733333;0.0;0.0;218.89587774190275;41.17647059;14.70588235;23.52941176;2.94117647;8.82352941
2023-06;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;78.0;2681.206158238173;2.0;None;100.0;12.20183333;5.821073718;None;37.0;33.43918919;6.881490385;None;21.0;51.13333333;0.0;0.0;16.666666669999998;8.33333333;33.333333329999995;19.44444444;2.77777778;19.44444444
2023-06;National;LILLE;PARIS NORD;68.0;0.0;6.0;None;159.0;13.236897274679244;3.087820096;None;133.0;30.179099412283023;7.124269985812997;None;260.39253670473084;53.03148148136509;31.0;23.0;16.479278692781953;0.0;35.43029400278196;8.684249322330826;14.164280672030074;7.834214020000001
2023-06;National;LYON PART DIEU;LILLE;0.0;329.0;3.0;None;260.0;12.932628205015384;10.095807770736196;None;103.0;32.750166534353845;12.192689161349692;None;89.0;34.33614232207865;32.0;5.0;12.621359227378642;14.56310679553398;26.213592231941742;21.359223304854368;8.737864077475727;16.504854372815533
2023-06;National;LYON PART DIEU;PARIS LYON;119.0;709.0;9.0;None;340.0;8.812990196;4.119309524;None;98.0;40.0909864;6.963904762;None;77.0;47.25476191;41.0;15.0;15.463917529999998;11.34020619;22.68041237;24.74226804;7.216494850000001;18.55670103
2023-06;National;LYON PART DIEU;RENNES;237.0;90.0;1.0;None;58.0;6.783908046;4.56011236;None;7.0;66.45;6.658801498;None;7.0;66.45;4.0;3.0;0.0;42.85714286;28.57142857;14.28571429;0.0;0.0
2023-06;National;MARSEILLE ST CHARLES;LYON PART DIEU;106.0;443.0;3.0;None;872.2920065252855;10.78055556;2.305428135;None;106.0;30.58301887;8.620259939;None;72.0;38.87314815;29.0;0.0;18.62745098;22.54901961;33.333333329999995;12.74509804;3.92156863;8.82352941
2023-06;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;210.0;283.0;0.0;None;44.0;0.0;2.361542992;None;60.0;0.0;11.03333333;None;60.0;38.21694444;29.0;0.0;15.0;15.0;28.33333333;13.33333333;15.0;13.33333333
2023-06;National;PARIS LYON;ANNECY;233.0;150.0;1.0;None;38.0;25.94517544;6.375055928;None;34.0;52.51470588;13.70469799;None;34.0;52.51470588;19.0;13.0;23.52941176;20.58823529;17.64705882;190.4200842324105;11.76470588;0.0
2023-06;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;176.0;265.0;25.0;None;69.0;0.0;6.649652778;None;81.0;40.99670782;15.66458333;None;58.0;52.06752874;30.0;15.0;31.16883117;7.79220779;32.46753247;22.07792208;6.493506490000001;0.0
2023-06;National;PARIS LYON;MULHOUSE VILLE;172.0;0.0;0.0;None;71.0;118.28872062060988;3.733548387;None;0.0;29.94714286;4.202741936;None;25.0;36.75333333;7.0;0.0;0.0;11.428571430000002;2.8571428600000006;31.42857143;31.42857143;14.28571429
2023-06;National;PARIS MONTPARNASSE;LAVAL;80.0;308.0;2.0;None;60.0;35.335;6.568082789;None;54.0;46.45216049399999;8.054411765;None;32.0;71.34947917;20.0;20.0;12.96296296;9.25925926;11.11111111;44.44444444;16.666666669999998;5.55555556
2023-06;National;PARIS MONTPARNASSE;ST MALO;157.0;0.0;3.0;None;14.0;38.43571429;4.038224638;None;8.0;57.6625;5.26576087;None;5.0;346.4742866898222;5.0;2.0;25.0;12.5;0.0;62.5;0.0;0.0
2023-06;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;271.0;215.0;0.0;None;33.0;118.28872062060988;4.266046512;None;28.0;0.0;13.71077519;None;28.0;114.4083333;24.0;13.0;25.0;17.85714286;0.0;39.28571429;0.0;75.91572970554272
